deck,deck_label,deck_title,deck_order,section,no,word,phonetic,word_family,meaning,example,tone,memory,deriv,syn,ant,similar
book,词书,GRE1400 词书,1,Section 1（1-140）,116,artful,/ˈɑrtfəl/,artful（adj. 巧妙的；狡猾的）,adj.巧妙的；狡猾的,an artful situation｜巧妙的，狡猾的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,117,articulate,/ɑˈrtɪkjəˌleɪt/; /ɑˈrtɪkjələt/,articulate（v. 清晰地表达；adj.表达清楚的）→ articulation（n. 清晰地表达；adj.表达清楚的）,v.清晰地表达；adj.表达清楚的,articulate the idea｜清楚表达想法,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,118,artifact,/ˈɑrtəˌfækt/,artifact（n. 人工制品，手工艺品）,n.人工制品，手工艺品,a case of artifact｜一个关于人工制品，手工艺品的例子,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,119,artificial,/ˌɑrtəˈfɪʃəl/,artificial（adj. 人造的；虚假的；矫揉造作的）,adj.人造的；虚假的；矫揉造作的,artificial intelligence｜人工智能,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,120,artless,/ˈɑːrtləs/,artless（adj. 朴实的；自然的；不矫饰的）,adj.朴实的；自然的；不矫饰的,an artless confession｜天真坦率的坦白,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,121,ascetic,/əˈsɛtɪk/,ascetic（adj. 苦行的，禁欲的；n.苦行者）,adj.苦行的，禁欲的；n.苦行者,an ascetic lifestyle｜苦行式生活,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,122,aspersion,/əˈspɝʒən/,aspersion（n. 诽谤，中伤）,n.诽谤，中伤,a case of aspersion｜一个关于诽谤，中伤的例子,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,123,assert,/əˈsɝt/,assert（v. 断言，主张；维护）,v.断言，主张；维护,assert his innocence｜坚称自己无辜,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,124,astonish,/əˈstɑnɪʃ/,astonish（v. 使惊讶，使吃惊）,v.使惊讶，使吃惊,astonish the audience｜使观众震惊,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,125,astounding,/əˈstaʊndɪŋ/,astounding（adj. 令人震惊的，使人惊骇的）,adj.令人震惊的，使人惊骇的,an astounding situation｜令人震惊的，使人惊骇的情况,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,126,astringent,/əˈstrɪndʒənt/,astringent（adj. 严厉的；收敛性的；n.收敛剂）,adj.严厉的；收敛性的；n.收敛剂,astringent criticism｜尖锐批评,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,127,at a premium,/ˈæt ə ˈpriːmiːəm/,at a premium（adj. 非常珍贵的；溢价）,adj.非常珍贵的；溢价,an at a premium situation｜非常珍贵的，溢价的情况,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,128,at odds with,/ˈæt ˈɑdz ˈwɪð/,at odds with（adj. 与…不一致，与..有争执）,adj.与…不一致，与..有争执,be at odds with the facts｜与事实不一致,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,129,atypical,/ˌeɪˈtɪpɪkəl/,atypical（adj. 非典型的，不规则的）,adj.非典型的，不规则的,an atypical situation｜非典型的，不规则的情况,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,130,audacious,/ɑˈdeɪʃəs/,audacious（adj. 大胆的，鲁莽的；创新的）,adj.大胆的，鲁莽的；创新的,an audacious plan｜大胆计划,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,131,augment,/ɔˈgmɛnt/,augment（v. 增加，扩大）,v.增加，扩大,augment income｜增加收入,中性-程度/数量,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,132,auspicious,/ɑˈspɪʃəs/,auspicious（adj. 吉利的；有前途的；幸运的）,adj.吉利的；有前途的；幸运的,an auspicious start｜吉利的开端,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,133,austere,/ɔˈstɪr/,austere（adj. 朴素的，严峻的，苦行的）,adj.朴素的，严峻的，苦行的,an austere lifestyle｜简朴的生活方式,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,134,authoritarian,/əˌθɔrəˈtɛriːən/,authoritarian（adj. 专制的，独裁的；n.独裁主义者）,adj.专制的，独裁的；n.独裁主义者,an authoritarian regime｜独裁政权,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,135,autonomy,/ɔˈtɑnəmiː/; /əˈtɑnəmiː/,autonomy（n. 自治，自主权）,n. 自治，自主权,regional autonomy｜地方自治,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,136,available,/əˈveɪləbəl/,available（adj. 可获得的；有空的；有效的）→ availability（n. 可获得的；有空的；有效的）,adj.可获得的；有空的；有效的,an available situation｜可获得的，有空的情况,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,137,avaricious,/ˌævəˈrɪʃəs/,avaricious（adj. 贪婪的，贪得无厌的）,adj.贪婪的，贪得无厌的,an avaricious landlord｜贪婪的地主,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,138,averse,/əˈvɝs/,averse（adj. 反对的，不愿意的）,adj.反对的，不愿意的,be averse to risk｜厌恶风险,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,139,avert,/əˈvɝt/,avert（vt. 避免；防止；转移）,vt.避免；防止；转移,avert a crisis｜避免危机,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 1（1-140）,140,awkward,/ˈɑkwɚd/; /ˈɔkwɚd/,awkward（adj. 笨拙的，尴尬的；难处理的）,adj.笨拙的，尴尬的；难处理的,an awkward silence｜尴尬的沉默,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,141,awry,/ɚˈaɪ/,awry（adj./adv. 出错的[地，歪的[地]）,adj./adv.出错的[地，歪的[地],go awry｜出错/偏离正轨,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,142,badger,/ˈbædʒɚ/,badger（v. 纠缠，烦扰；n.獾）,v.纠缠，烦扰；n.獾,badger him for answers｜不断纠缠他要答案,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,143,baffle,/ˈbæfəl/,baffle（adj. 使困惑，难住的；v.使困惑，阻碍）,adj.使困惑，难住的；v.使困惑，阻碍,baffle the experts｜使专家困惑,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,144,balanced,/ˈbælənst/,balanced（adj. 平衡的；公正的）,adj.平衡的；公正的,a balanced view｜平衡/公正的观点,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,145,balk,/ˈbɔk/; /ˈbɑlk/,balk（v. 犹豫，拒绝；n.障碍）,v.犹豫，拒绝；n.障碍,balk at the cost｜因费用而犹豫/退缩,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,146,balloon,/bəˈluːn/,balloon（v. 激增，膨胀；n.气球）,v.激增，膨胀；n.气球,costs ballooned｜成本激增,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,147,banal,/bəˈnɑl/,banal（adj. 平庸的，陈腐的）,adj.平庸的，陈腐的,a banal remark｜平庸陈腐的话,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,148,bane,/ˈbeɪn/,bane（n. 祸根，灾星）,n.祸根，灾星,the bane of his life｜他生活中的祸根,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,149,banish,/ˈbænɪʃ/,banish（v. 放逐，驱逐，消除）,v.放逐，驱逐，消除,banish doubt｜消除疑虑,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,150,banter,/ˈbæntɚ/,banter（n. 玩笑，打趣；v.开玩笑）,n.玩笑，打趣；v.开玩笑,friendly banter｜友好的玩笑,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,151,bargain,/ˈbɑrgən/; /ˈbɑrgɪn/,bargain（n. 交易；特价商品；v.讨价还价）,n.交易；特价商品；v.讨价还价,a good bargain｜划算的交易,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,152,barrier,/ˈbæriːɚ/; /ˈbɛriːɚ/,barrier（n. 障碍，壁垒；界线）,n.障碍，壁垒；界线,a barrier to entry｜进入壁垒,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,153,baseless,/ˈbeɪsləs/,baseless（adj. 无根据的）,adj.无根据的,a baseless accusation｜无根据的指控,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,154,bedrock,/ˈbɛˌdrɑk/,bedrock（n. 基岩；基础）,n.基岩；基础,the bedrock of democracy｜民主的基础,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,155,beguile,/bɪˈgaɪl/,beguile（v. 欺骗；迷住）,v.欺骗；迷住,beguile the audience｜迷住观众,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,156,beholden,/bɪˈhoʊldən/,beholden（adj. 欠人情的，受惠的）,adj.欠人情的，受惠的,be beholden to donors｜受捐助者恩惠/牵制,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,157,belabor,/bɪˈleɪbɚ/,belabor（v. 过分冗长地讨论；痛打）,v.过分冗长地讨论；痛打,belabor the point｜反复冗长地讲同一点,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,158,belie,/bɪˈlaɪ/,belie（v. 掩饰；证明为假；与…不符）,v.掩饰；证明为假；与…不符,learn to belie｜学会掩饰，证明为假,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,159,belligerent,/bəˈlɪdʒɚənt/,belligerent（adj. 好战的，交战的；n.交战国，交战者）,adj.好战的，交战的；n.交战国，交战者,a belligerent attitude｜好战的态度,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,160,bemoan,/bɪˈmoʊn/,bemoan（v. 抱怨，惋惜）,v.抱怨，惋惜,bemoan the loss｜哀叹损失,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,161,beneficent,/ˌbɛnəˈfɪʃənt/,beneficent（adj. 行善的，仁慈的）,adj.行善的，仁慈的,a beneficent policy｜仁慈/有益的政策,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,162,benevolent,/bəˈnɛvələnt/,benevolent（adj. 仁慈的；善意的）→ benevolence（n. 仁慈；善意）,adj.仁慈的；慈善的,a benevolent gesture｜仁慈的举动,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,163,benign,/bɪˈnaɪn/,benign（adj. 良性的；仁慈的；有利的）,adj. 良性的；仁慈的；有利的,a benign tumor｜良性肿瘤,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,164,betoken,/bɪˈtoʊkən/,betoken（v. 预示，表示）,v.预示，表示,betoken a change｜预示变化,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,165,bias,/ˈbaɪəs/,bias（n. 偏见，偏爱；v.使存偏见）,n.偏见，偏爱；v.使存偏见,racial bias｜种族偏见,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,166,blameless,/ˈbleɪmləs/,blameless（adj. 无过错的，清白的）,adj.无过错的，清白的,a blameless victim｜无辜受害者,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,167,bland,/ˈblænd/,bland（adj. 平淡的；温和的）,adj.平淡的；温和的,a bland response｜平淡无味的回应,褒义-友好/温和,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,168,blemish,/ˈblɛmɪʃ/,blemish（n. 瑕疵，污点；v.玷污，损害）,n.瑕疵，污点；v.玷污，损害,blemish his reputation｜损害他的名声,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,169,blight,/ˈblaɪt/,blight（n. 枯萎病；破坏因素；v.破坏，摧残）,n.枯萎病；破坏因素；v.破坏，摧残,urban blight｜城市衰败/破败景象,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,170,blunt,/ˈblʌnt/,blunt（adj. 钝的；直言不讳的；vt.使迟钝；使减弱）,adj.钝的；直言不讳的；vt.使迟钝；使减弱,blunt criticism｜直率甚至刺耳的批评,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,171,boundary,/ˈbaʊndɚiː/; /ˈbaʊndriː/,boundary（n. 边界，分界线）,n.边界，分界线,cross the boundary｜越过边界,中性-逻辑/结构,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,172,brake,/ˈbreɪk/,brake（n. 刹车；阻碍；v.刹车；阻止）,n.刹车；阻碍；v.刹车；阻止,put a brake on spending｜抑制开支,贬义-伤害/破坏,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,173,brandish,/ˈbrændɪʃ/,brandish（v. 挥舞；炫耀）,v.挥舞；炫耀,brandish a sword｜挥舞剑,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,174,breakthrough,/ˈbreɪˌkθruː/,breakthrough（n. 突破，重大进展）,n.突破，重大进展,a major breakthrough｜重大突破,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,175,breathtaking,/ˈbrɛˌθteɪkɪŋ/,breathtaking（adj. 激动人心的，惊人的）,adj.激动人心的，惊人的,a breathtaking view｜惊人的景色,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,176,brevity,/ˈbrɛvətiː/,brevity（n. 简短，简洁）,n.简短，简洁,the brevity of the speech｜演讲的简短,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,177,bridle,/ˈbraɪdəl/,bridle（v. 约束，控制；n.马笼头）,v.约束，控制；n.马笼头,bridle at criticism｜对批评感到恼怒,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,178,brook,/ˈbrʊk/,brook（v. 容忍，允许；n.小溪）,v.容忍，允许；n.小溪,brook no delay｜不容许拖延,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,179,bucolic,/bjuːˈkɑlɪk/,bucolic（adj. 乡村的，田园风光的）,adj.乡村的，田园风光的,bucolic scenery｜田园风光,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,180,budding,/ˈbʌdɪŋ/,budding（adj. 萌芽的，初露头角的）,adj.萌芽的，初露头角的,a budding artist｜崭露头角的艺术家,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,181,buoy,/ˈbuːiː/,buoy（v. 鼓舞，使浮起；n.浮标，救生圈）,v.鼓舞，使浮起；n.浮标，救生圈,buoy confidence｜提振信心,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,182,burdensome,/ˈbɝdənsəm/,burdensome（adj. 繁重的，难以承担的）,adj.繁重的，难以承担的,burdensome regulations｜繁重的规定,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,183,burgeon,/ˈbɝdʒən/,burgeon（v. 迅速生长，发展）,v.迅速生长，发展,demand burgeoned｜需求迅速增长,中性-程度/数量,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,184,businesslike,/ˈbɪznɪˌslaɪk/,businesslike（adj. 有效率的；公事公办的）,adj.有效率的；公事公办的,a businesslike manner｜公事公办的态度,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,185,buttress,/ˈbʌtrəs/,buttress（n. 支撑物；v.支持，加固）,n.支撑物；v.支持，加固,buttress the argument｜支持论点,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,186,bypass,/ˈbaɪˌpæs/,bypass（v. 绕过，回避；n.旁路）,v.绕过，回避；n.旁路,bypass the rules｜绕过规则,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,187,callous,/ˈkæləs/,callous（adj. 无情的，冷漠的）,adj.无情的，冷漠的,a callous remark｜冷漠无情的话,贬义-人品/态度,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,188,callow,/ˈkæloʊ/,callow（adj. 幼稚的，不老练的）,adj.幼稚的，不老练的,a callow youth｜幼稚的年轻人,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,189,calumniate,/kəˈlʌmnieɪt/,calumniate（v. 诽谤，中伤）→ calumniation（n. 诽谤，中伤）,v.诽谤，中伤,calumniate a rival｜中伤竞争对手,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,190,camaraderie,/ˌkɑmɚˈɑdɚiː/,camaraderie（n. 情谊，友情）,n.情谊，友情,a sense of camaraderie｜友情/同志情谊,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,191,candid,/ˈkændəd/; /ˈkændɪd/,candid（adj. 坦率的，直言的；公正的）,adj.坦率的，直言的；公正的,a candid answer｜坦率的回答,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,192,canned,/ˈkænd/,canned（adj. 预先录制的；罐装的）,adj.预先录制的；罐装的,a canned response｜预先准备好的套话,中性-动作/状态,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,193,canny,/ˈkæniː/,canny（adj. 精明的，谨慎的）,adj.精明的，谨慎的,a canny investor｜精明的投资者,褒义-聪明/优秀,,,,,
book,词书,GRE1400 词书,1,Section 2（141-280）,194,capricious,/kəˈprɪʃəs/,capricious（adj. 反复无常的，任性的）,adj.反复无常的，任性的,a capricious ruler｜反复无常的统治者,贬义-人品/态度,,,,,
